[Name]
Series 1 for Case v9_m5_289 at /LINE:Line horizontal 24

[Data]
X [ m ],Velocity [ m s^-1 ]
1.01682195e-03, 1.86498705e-02
1.01712230e-03, 1.86430756e-02
1.01742265e-03, 1.86362900e-02
1.01772300e-03, 1.86295100e-02
1.01802335e-03, 1.86227411e-02
1.01832370e-03, 1.86159797e-02
1.01862405e-03, 1.86092257e-02
1.01892441e-03, 1.86024792e-02
1.01922476e-03, 1.85957439e-02
1.01952511e-03, 1.85890161e-02
1.01982546e-03, 1.85822975e-02
1.02012581e-03, 1.85755864e-02
1.02042616e-03, 1.85688846e-02
1.02072651e-03, 1.85621884e-02
1.02102687e-03, 1.85555033e-02
1.02132722e-03, 1.85466148e-02
1.02162757e-03, 1.85420979e-02
1.02192792e-03, 1.85352862e-02
1.02222827e-03, 1.85284894e-02
1.02252862e-03, 1.85216945e-02
1.02282898e-03, 1.85149089e-02
1.02312933e-03, 1.85081344e-02
1.02342968e-03, 1.85013637e-02
1.02373003e-03, 1.84946023e-02
1.02403038e-03, 1.84878465e-02
1.02433073e-03, 1.84811000e-02
1.02463108e-03, 1.84743628e-02
1.02493144e-03, 1.84676312e-02
1.02523179e-03, 1.84609052e-02
1.02553214e-03, 1.84541903e-02
1.02583249e-03, 1.84474811e-02
1.02613284e-03, 1.84407793e-02
1.02643319e-03, 1.84340868e-02
1.02673355e-03, 1.84274036e-02
1.02703390e-03, 1.84207223e-02
1.02733425e-03, 1.84140541e-02
1.02763460e-03, 1.84073914e-02
1.02793495e-03, 1.84007362e-02
1.02823530e-03, 1.83940884e-02
1.02853565e-03, 1.83874518e-02
1.02883601e-03, 1.83808170e-02
1.02913636e-03, 1.83741953e-02
1.02943671e-03, 1.83675773e-02
1.02973706e-03, 1.83609668e-02
1.03003741e-03, 1.83543675e-02
1.03033776e-03, 1.83477756e-02
1.03063812e-03, 1.83411893e-02
1.03093847e-03, 1.83346123e-02
1.03123882e-03, 1.83280427e-02
1.03153917e-03, 1.83214787e-02
1.03183952e-03, 1.83149278e-02
1.03213987e-03, 1.83083806e-02
1.03244022e-03, 1.83018409e-02
1.03274058e-03, 1.82953104e-02
1.03304093e-03, 1.82887893e-02
1.03334128e-03, 1.82822738e-02
1.03364163e-03, 1.82757638e-02
1.03394198e-03, 1.82692669e-02
1.03424233e-03, 1.82627738e-02
1.03454269e-03, 1.82562917e-02
1.03484304e-03, 1.82498172e-02
1.03514339e-03, 1.82433501e-02
1.03544374e-03, 1.82368886e-02
1.03574409e-03, 1.82304364e-02
1.03604444e-03, 1.82239935e-02
1.03634479e-03, 1.82175580e-02
1.03664515e-03, 1.82111301e-02
1.03694550e-03, 1.82047095e-02
1.03724585e-03, 1.81982983e-02
1.03754620e-03, 1.81918945e-02
