[Name]
Series 1 for Case v9_m5_350 at /LINE:Line horizontal 27

[Data]
X [ m ],Velocity [ m s^-1 ]
1.92374480e-03, 1.64762773e-02
1.92404515e-03, 1.64751709e-02
1.92434550e-03, 1.64740663e-02
1.92464585e-03, 1.64729580e-02
1.92494621e-03, 1.64718516e-02
1.92524656e-03, 1.64707452e-02
1.92554691e-03, 1.64696369e-02
1.92584726e-03, 1.64685287e-02
1.92614761e-03, 1.64674222e-02
1.92644796e-03, 1.64663158e-02
1.92674831e-03, 1.64652113e-02
1.92704867e-03, 1.64641012e-02
1.92734902e-03, 1.64629947e-02
1.92764937e-03, 1.64618883e-02
1.92794972e-03, 1.64607819e-02
1.92825007e-03, 1.64596755e-02
1.92855042e-03, 1.64585691e-02
1.92885078e-03, 1.64574627e-02
1.92915113e-03, 1.64563563e-02
1.92945148e-03, 1.64552443e-02
1.92975183e-03, 1.64541434e-02
1.93005218e-03, 1.64530352e-02
1.93035253e-03, 1.64519250e-02
1.93065288e-03, 1.64508205e-02
1.93095324e-03, 1.64497122e-02
1.93125359e-03, 1.64486058e-02
1.93155394e-03, 1.64474994e-02
1.93185429e-03, 1.64463930e-02
1.93215464e-03, 1.64452866e-02
1.93245499e-03, 1.64441802e-02
1.93275535e-03, 1.64430719e-02
1.93305570e-03, 1.64419673e-02
1.93335605e-03, 1.64408591e-02
1.93365640e-03, 1.64397508e-02
1.93395675e-03, 1.64386462e-02
1.93425710e-03, 1.64375398e-02
1.93455745e-03, 1.64364316e-02
1.93485781e-03, 1.64353251e-02
1.93515816e-03, 1.64342187e-02
1.93545851e-03, 1.64331123e-02
1.93575886e-03, 1.64320059e-02
1.93605921e-03, 1.64308976e-02
1.93635956e-03, 1.64297931e-02
1.93665992e-03, 1.64286848e-02
1.93696027e-03, 1.64275784e-02
1.93726062e-03, 1.64264720e-02
1.93756097e-03, 1.64253656e-02
1.93786132e-03, 1.64242573e-02
1.93816167e-03, 1.64231528e-02
1.93846202e-03, 1.64220445e-02
1.93876238e-03, 1.64209381e-02
1.93906273e-03, 1.64198317e-02
1.93936308e-03, 1.64187271e-02
1.93966343e-03, 1.64176207e-02
1.93996378e-03, 1.64165124e-02
1.94026413e-03, 1.64154060e-02
1.94056449e-03, 1.64142996e-02
1.94086484e-03, 1.64131932e-02
1.94116519e-03, 1.64120849e-02
1.94146554e-03, 1.64109804e-02
1.94176589e-03, 1.64098740e-02
1.94206624e-03, 1.64087284e-02
1.94236659e-03, 1.64076611e-02
1.94266695e-03, 1.64065547e-02
1.94296730e-03, 1.64054483e-02
1.94326765e-03, 1.64043438e-02
1.94356800e-03, 1.64032392e-02
1.94386835e-03, 1.64021328e-02
1.94416870e-03, 1.64010264e-02
1.94446906e-03, 1.63999218e-02
1.94476941e-03, 1.63988154e-02
1.94506976e-03, 1.63977109e-02
1.94537011e-03, 1.63966045e-02
1.94567046e-03, 1.63955018e-02
1.94597081e-03, 1.63943972e-02
1.94627116e-03, 1.63932908e-02
1.94657152e-03, 1.63921844e-02
1.94687187e-03, 1.63910799e-02
1.94717222e-03, 1.63899753e-02
1.94747257e-03, 1.63888689e-02
1.94777292e-03, 1.63877644e-02
1.94807327e-03, 1.63866598e-02
1.94837363e-03, 1.63855534e-02
1.94867398e-03, 1.63844470e-02
1.94897433e-03, 1.63833424e-02
1.94927468e-03, 1.63822379e-02
1.94957503e-03, 1.63811333e-02
1.94987538e-03, 1.63800269e-02
1.95017573e-03, 1.63789205e-02
1.95047609e-03, 1.63778160e-02
1.95077644e-03, 1.63767114e-02
1.95107679e-03, 1.63756069e-02
1.95137714e-03, 1.63745023e-02
1.95167749e-03, 1.63733251e-02
1.95197784e-03, 1.63722560e-02
1.95227819e-03, 1.63711030e-02
1.95257855e-03, 1.63699519e-02
1.95287890e-03, 1.63688026e-02
1.95317925e-03, 1.63676515e-02
1.95347960e-03, 1.63665004e-02
1.95377995e-03, 1.63653493e-02
1.95408030e-03, 1.63642000e-02
1.95438066e-03, 1.63630489e-02
1.95468101e-03, 1.63618978e-02
1.95498136e-03, 1.63607486e-02
1.95528171e-03, 1.63595974e-02
1.95558206e-03, 1.63584463e-02
1.95588241e-03, 1.63572952e-02
1.95618276e-03, 1.63561460e-02
1.95648312e-03, 1.63549948e-02
1.95678347e-03, 1.63538437e-02
1.95708382e-03, 1.63526908e-02
1.95738417e-03, 1.63515434e-02
1.95768452e-03, 1.63503923e-02
