[Name]
Series 1 for Case v9_m5_350 at /LINE:Line horizontal 15

[Data]
X [ m ],Velocity [ m s^-1 ]
-1.67235057e-03, 1.73230413e-02
-1.67205022e-03, 1.73239354e-02
-1.67174987e-03, 1.73248276e-02
-1.67144951e-03, 1.73257198e-02
-1.67114916e-03, 1.73266102e-02
-1.67084881e-03, 1.73275042e-02
-1.67054846e-03, 1.73283964e-02
-1.67024811e-03, 1.73292868e-02
-1.66994776e-03, 1.73301809e-02
-1.66964740e-03, 1.73310712e-02
-1.66934705e-03, 1.73319653e-02
-1.66904670e-03, 1.73328575e-02
-1.66874635e-03, 1.73337497e-02
-1.66844600e-03, 1.73346419e-02
-1.66814565e-03, 1.73355341e-02
-1.66784530e-03, 1.73364263e-02
-1.66754494e-03, 1.73373185e-02
-1.66724459e-03, 1.73382107e-02
-1.66694424e-03, 1.73391048e-02
-1.66664389e-03, 1.73399951e-02
-1.66634354e-03, 1.73408873e-02
-1.66604319e-03, 1.73417795e-02
-1.66574284e-03, 1.73426736e-02
-1.66544248e-03, 1.73435640e-02
-1.66514213e-03, 1.73444562e-02
-1.66484178e-03, 1.73453502e-02
-1.66454143e-03, 1.73462443e-02
-1.66424108e-03, 1.73471346e-02
-1.66394073e-03, 1.73480269e-02
-1.66364037e-03, 1.73489191e-02
-1.66334002e-03, 1.73498113e-02
-1.66303967e-03, 1.73507035e-02
-1.66273932e-03, 1.73515957e-02
-1.66243897e-03, 1.73524898e-02
-1.66213862e-03, 1.73533820e-02
-1.66183827e-03, 1.73542742e-02
-1.66153791e-03, 1.73551664e-02
-1.66123756e-03, 1.73560586e-02
-1.66093721e-03, 1.73569508e-02
-1.66063686e-03, 1.73578449e-02
-1.66033651e-03, 1.73587352e-02
-1.66003616e-03, 1.73596293e-02
-1.65973580e-03, 1.73605215e-02
-1.65943545e-03, 1.73614137e-02
-1.65913510e-03, 1.73623059e-02
-1.65883475e-03, 1.73631981e-02
-1.65853440e-03, 1.73640940e-02
-1.65823405e-03, 1.73649844e-02
-1.65793370e-03, 1.73658784e-02
-1.65763334e-03, 1.73667688e-02
-1.65733299e-03, 1.73678230e-02
-1.65703264e-03, 1.73687413e-02
-1.65673229e-03, 1.73696578e-02
-1.65643194e-03, 1.73705779e-02
-1.65613159e-03, 1.73714943e-02
-1.65583123e-03, 1.73724145e-02
-1.65553088e-03, 1.73733328e-02
-1.65523053e-03, 1.73742510e-02
-1.65493018e-03, 1.73751693e-02
-1.65462983e-03, 1.73760876e-02
-1.65432948e-03, 1.73770059e-02
-1.65402913e-03, 1.73779242e-02
-1.65372877e-03, 1.73788425e-02
-1.65342842e-03, 1.73797607e-02
-1.65312807e-03, 1.73806809e-02
-1.65282772e-03, 1.73815973e-02
-1.65252737e-03, 1.73825156e-02
-1.65222702e-03, 1.73834357e-02
-1.65192666e-03, 1.73843522e-02
-1.65162631e-03, 1.73852704e-02
-1.65132596e-03, 1.73861906e-02
-1.65102561e-03, 1.73871089e-02
-1.65072526e-03, 1.73880253e-02
-1.65042491e-03, 1.73889957e-02
-1.65012456e-03, 1.73896588e-02
-1.64982420e-03, 1.73904337e-02
-1.64952385e-03, 1.73912104e-02
-1.64922350e-03, 1.73920337e-02
-1.64892315e-03, 1.73928738e-02
-1.64862280e-03, 1.73937138e-02
-1.64832245e-03, 1.73945501e-02
-1.64802209e-03, 1.73953921e-02
-1.64772174e-03, 1.73962303e-02
-1.64742139e-03, 1.73970684e-02
-1.64712104e-03, 1.73979066e-02
-1.64682069e-03, 1.73987448e-02
-1.64652034e-03, 1.73995867e-02
-1.64621999e-03, 1.74004249e-02
-1.64591963e-03, 1.74012631e-02
-1.64561928e-03, 1.74021013e-02
-1.64531893e-03, 1.74029395e-02
-1.64501858e-03, 1.74037777e-02
-1.64471823e-03, 1.74046159e-02
-1.64441788e-03, 1.74054578e-02
-1.64411752e-03, 1.74062960e-02
-1.64381717e-03, 1.74071323e-02
-1.64351682e-03, 1.74079742e-02
-1.64321647e-03, 1.74088124e-02
-1.64291612e-03, 1.74096525e-02
-1.64261577e-03, 1.74104907e-02
-1.64231542e-03, 1.74111631e-02
-1.64201506e-03, 1.74120273e-02
-1.64171471e-03, 1.74127594e-02
-1.64141436e-03, 1.74134914e-02
-1.64111401e-03, 1.74142234e-02
-1.64081366e-03, 1.74149536e-02
-1.64051331e-03, 1.74156856e-02
-1.64021295e-03, 1.74164176e-02
-1.63991260e-03, 1.74171515e-02
-1.63961225e-03, 1.74178835e-02
-1.63931190e-03, 1.74186118e-02
-1.63901155e-03, 1.74193438e-02
-1.63871120e-03, 1.74200777e-02
-1.63841085e-03, 1.74208097e-02
-1.63811049e-03, 1.74215399e-02
-1.63781014e-03, 1.74222700e-02
-1.63750979e-03, 1.74230039e-02
-1.63720944e-03, 1.74237359e-02
-1.63690909e-03, 1.74244698e-02
-1.63660874e-03, 1.74251981e-02
-1.63630839e-03, 1.74259301e-02
-1.63600803e-03, 1.74266640e-02
-1.63570768e-03, 1.74273960e-02
-1.63540733e-03, 1.74281280e-02
-1.63510698e-03, 1.74288582e-02
-1.63480663e-03, 1.74295921e-02
-1.63450628e-03, 1.74303241e-02
-1.63420592e-03, 1.74310543e-02
-1.63390557e-03, 1.74317565e-02
-1.63360522e-03, 1.74325258e-02
-1.63330487e-03, 1.74332932e-02
-1.63300452e-03, 1.74340587e-02
-1.63270417e-03, 1.74348280e-02
-1.63240382e-03, 1.74355954e-02
-1.63210346e-03, 1.74363628e-02
-1.63180311e-03, 1.74371284e-02
-1.63150276e-03, 1.74378958e-02
-1.63120241e-03, 1.74386650e-02
-1.63090206e-03, 1.74394324e-02
-1.63060171e-03, 1.74402017e-02
-1.63030135e-03, 1.74409691e-02
-1.63000100e-03, 1.74417347e-02
-1.62970065e-03, 1.74425021e-02
-1.62940030e-03, 1.74432714e-02
-1.62909995e-03, 1.74440388e-02
-1.62879960e-03, 1.74448062e-02
-1.62849925e-03, 1.74455736e-02
-1.62819889e-03, 1.74463410e-02
-1.62789854e-03, 1.74471084e-02
-1.62759819e-03, 1.74478758e-02
-1.62729784e-03, 1.74486451e-02
-1.62699749e-03, 1.74494125e-02
-1.62669714e-03, 1.74501799e-02
-1.62639678e-03, 1.74509473e-02
-1.62609643e-03, 1.74517147e-02
-1.62579608e-03, 1.74524821e-02
-1.62549573e-03, 1.74532495e-02
-1.62519538e-03, 1.74540188e-02
-1.62489503e-03, 1.74547881e-02
-1.62459468e-03, 1.74555555e-02
-1.62429432e-03, 1.74563210e-02
-1.62399397e-03, 1.74568295e-02
-1.62369362e-03, 1.74578279e-02
-1.62339327e-03, 1.74585767e-02
-1.62309292e-03, 1.74593255e-02
-1.62279257e-03, 1.74600761e-02
-1.62249221e-03, 1.74608268e-02
-1.62219186e-03, 1.74615737e-02
-1.62189151e-03, 1.74623262e-02
-1.62159116e-03, 1.74630769e-02
-1.62129081e-03, 1.74638256e-02
-1.62099046e-03, 1.74645726e-02
-1.62069011e-03, 1.74653251e-02
-1.62038975e-03, 1.74660739e-02
-1.62008940e-03, 1.74668226e-02
-1.61978905e-03, 1.74675751e-02
-1.61948870e-03, 1.74683239e-02
-1.61918835e-03, 1.74690727e-02
-1.61888800e-03, 1.74698234e-02
-1.61858764e-03, 1.74705721e-02
-1.61828729e-03, 1.74713247e-02
-1.61798694e-03, 1.74720716e-02
-1.61768659e-03, 1.74728241e-02
-1.61738624e-03, 1.74735729e-02
-1.61708589e-03, 1.74743216e-02
-1.61678554e-03, 1.74750723e-02
-1.61648518e-03, 1.74758229e-02
-1.61618483e-03, 1.74765717e-02
-1.61588448e-03, 1.74773224e-02
-1.61558413e-03, 1.74780712e-02
-1.61528378e-03, 1.74788237e-02
-1.61498343e-03, 1.74795724e-02
-1.61468307e-03, 1.74803231e-02
-1.61438272e-03, 1.74810737e-02
-1.61408237e-03, 1.74818207e-02
-1.61378202e-03, 1.74825713e-02
-1.61348167e-03, 1.74833219e-02
-1.61318132e-03, 1.74840726e-02
-1.61288097e-03, 1.74848232e-02
-1.61258061e-03, 1.74855739e-02
-1.61228026e-03, 1.74863227e-02
-1.61197991e-03, 1.74870715e-02
-1.61167956e-03, 1.74878221e-02
-1.61137921e-03, 1.74885727e-02
-1.61107886e-03, 1.74893253e-02
-1.61077850e-03, 1.74900722e-02
-1.61047815e-03, 1.74908228e-02
-1.61017780e-03, 1.74915735e-02
-1.60987745e-03, 1.74923223e-02
-1.60957710e-03, 1.74930729e-02
-1.60927675e-03, 1.74938235e-02
-1.60897640e-03, 1.74945742e-02
-1.60867604e-03, 1.74953230e-02
-1.60837569e-03, 1.74960736e-02
-1.60807534e-03, 1.74968243e-02
-1.60777499e-03, 1.74975749e-02
-1.60747464e-03, 1.74983237e-02
-1.60717429e-03, 1.74990762e-02
-1.60687394e-03, 1.74998231e-02
-1.60657358e-03, 1.75005738e-02
-1.60627323e-03, 1.75013263e-02
-1.60597288e-03, 1.75020751e-02
-1.60567253e-03, 1.75028238e-02
-1.60537218e-03, 1.75035764e-02
-1.60507183e-03, 1.75043270e-02
-1.60477147e-03, 1.75050739e-02
-1.60447112e-03, 1.75058283e-02
-1.60417077e-03, 1.75065771e-02
-1.60387042e-03, 1.75073259e-02
-1.60357007e-03, 1.75080746e-02
-1.60326972e-03, 1.75088271e-02
-1.60296937e-03, 1.75095759e-02
-1.60266901e-03, 1.75103266e-02
-1.60236866e-03, 1.75110791e-02
-1.60206831e-03, 1.75118297e-02
-1.60176796e-03, 1.75125785e-02
-1.60146761e-03, 1.75133292e-02
-1.60116726e-03, 1.75140798e-02
-1.60086690e-03, 1.75148305e-02
-1.60056655e-03, 1.75155792e-02
-1.60026620e-03, 1.75163280e-02
-1.59996585e-03, 1.75170805e-02
-1.59966550e-03, 1.75178293e-02
-1.59936515e-03, 1.75185800e-02
-1.59906480e-03, 1.75193325e-02
-1.59876444e-03, 1.75200813e-02
-1.59846409e-03, 1.75208319e-02
-1.59816374e-03, 1.75215844e-02
-1.59786339e-03, 1.75223351e-02
-1.59756304e-03, 1.75230857e-02
-1.59726269e-03, 1.75238345e-02
-1.59696233e-03, 1.75245833e-02
-1.59666198e-03, 1.75253358e-02
-1.59636163e-03, 1.75260846e-02
-1.59606128e-03, 1.75268352e-02
-1.59576093e-03, 1.75275877e-02
-1.59546058e-03, 1.75283346e-02
-1.59516023e-03, 1.75290890e-02
-1.59485987e-03, 1.75298378e-02
-1.59455952e-03, 1.75305884e-02
-1.59425917e-03, 1.75313372e-02
-1.59395882e-03, 1.75320897e-02
